,n,p_0,p_1,boundary,isArtifact
scruffy,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
precredit,15,1.0,0.0,1.1236405843894475,False
deadon,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
numerous,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
explode,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
biography,15,0.2,0.8,1.1236405843894475,False
eastern,15,0.0,1.0,1.1236405843894475,False
reserved,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
sanctimony,15,0.8,0.2,1.1236405843894475,False
bile,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
steeped,15,0.4,0.6,1.1236405843894475,False
heartpounding,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
optimistic,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
acute,15,0.0,1.0,1.1236405843894475,False
chasing,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
agent,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
soccer,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
worthless,15,1.0,0.0,1.1236405843894475,False
waters,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
nebrida,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
gutless,15,1.0,0.0,1.1236405843894475,False
nelson,15,0.6,0.4,1.1236405843894475,False
possibility,15,0.6666666666666666,0.3333333333333333,1.1236405843894475,False
achievements,15,0.0,1.0,1.1236405843894475,False
ugliness,15,1.0,0.0,1.1236405843894475,False
exploitive,15,1.0,0.0,1.1236405843894475,False
twisty,15,0.0,1.0,1.1236405843894475,False
wound,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
misanthropic,15,0.6,0.4,1.1236405843894475,False
smartest,15,0.0,1.0,1.1236405843894475,False
suffocating,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
radar,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
wastes,15,1.0,0.0,1.1236405843894475,False
destined,15,0.0,1.0,1.1236405843894475,False
brits,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
jolie,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
falling,15,0.6666666666666666,0.3333333333333333,1.1236405843894475,False
comprehension,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
arguments,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
dean,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
weave,15,0.2,0.8,1.1236405843894475,False
shine,15,0.2,0.8,1.1236405843894475,False
passes,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
funforfun,15,0.0,1.0,1.1236405843894475,False
sensuous,15,0.3333333333333333,0.6666666666666666,1.1236405843894475,False
hopes,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
tuxedo,15,1.0,0.0,1.1236405843894475,False
sin,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
applies,15,0.2,0.8,1.1236405843894475,False
shifting,15,0.6666666666666666,0.3333333333333333,1.1236405843894475,False
peculiarly,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
twohy,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
thinness,15,1.0,0.0,1.1236405843894475,False
costner,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
steady,15,0.0,1.0,1.1236405843894475,False
raunchy,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
climax,15,0.8,0.2,1.1236405843894475,False
mercy,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
depression,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
snore,15,1.0,0.0,1.1236405843894475,False
tripe,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
super,15,0.6,0.4,1.1236405843894475,False
lobby,15,1.0,0.0,1.1236405843894475,False
86,15,1.0,0.0,1.1236405843894475,False
retaliation,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
span,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
cooper,15,0.6666666666666666,0.3333333333333333,1.1236405843894475,False
tug,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
require,15,1.0,0.0,1.1236405843894475,False
exploring,15,0.3333333333333333,0.6666666666666666,1.1236405843894475,False
interpretation,15,0.3333333333333333,0.6666666666666666,1.1236405843894475,False
peppered,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
institution,15,0.2,0.8,1.1236405843894475,False
mechanics,15,1.0,0.0,1.1236405843894475,False
absurdly,15,1.0,0.0,1.1236405843894475,False
oneofakind,15,0.2,0.8,1.1236405843894475,False
setups,15,1.0,0.0,1.1236405843894475,False
selfexamination,15,1.0,0.0,1.1236405843894475,False
painting,15,0.0,1.0,1.1236405843894475,False
reasons,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
shapeshifting,15,0.0,1.0,1.1236405843894475,False
perils,15,0.0,1.0,1.1236405843894475,False
brushes,15,0.0,1.0,1.1236405843894475,False
feet,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
parentchild,15,0.4,0.6,1.1236405843894475,False
rubbo,15,0.8,0.2,1.1236405843894475,False
sermon,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
bump,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
computergenerated,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
merchant,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
forcefulness,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
recognized,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
stepped,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
pervasive,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
clungto,15,0.0,1.0,1.1236405843894475,False
smoochy,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
square,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
threedimensional,15,0.0,1.0,1.1236405843894475,False
deliberately,15,0.4,0.6,1.1236405843894475,False
sticks,15,0.8,0.2,1.1236405843894475,False
achieving,15,0.0,1.0,1.1236405843894475,False
channeling,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
encounters,15,0.4,0.6,1.1236405843894475,False
earn,15,0.8,0.2,1.1236405843894475,False
whatif,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
fascinate,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
sway,15,0.0,1.0,1.1236405843894475,False
shapes,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
expertly,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
pratfalls,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
laborious,15,1.0,0.0,1.1236405843894475,False
deserving,15,0.2,0.8,1.1236405843894475,False
stretched,15,1.0,0.0,1.1236405843894475,False
ambiguity,15,0.0,1.0,1.1236405843894475,False
1999,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
pileup,15,1.0,0.0,1.1236405843894475,False
brainless,15,0.8,0.2,1.1236405843894475,False
banality,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
slackers,15,0.8,0.2,1.1236405843894475,False
pitched,15,0.2,0.8,1.1236405843894475,False
proficient,15,0.8,0.2,1.1236405843894475,False
fondness,15,0.4,0.6,1.1236405843894475,False
brains,15,0.8,0.2,1.1236405843894475,False
threadbare,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
topbilled,15,0.0,1.0,1.1236405843894475,False
smirk,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
pompous,15,1.0,0.0,1.1236405843894475,False
opened,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
cohesion,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
cleaner,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
mcdormand,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
guts,15,0.3333333333333333,0.6666666666666666,1.1236405843894475,False
disquieting,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
nourishing,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
loveable,15,0.8,0.2,1.1236405843894475,False
fest,15,0.3333333333333333,0.6666666666666666,1.1236405843894475,False
sealed,15,0.7333333333333333,0.26666666666666666,1.1236405843894475,False
rhetoric,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
instance,15,0.8,0.2,1.1236405843894475,False
downward,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
buzz,15,0.8,0.2,1.1236405843894475,False
fontaine,15,0.0,1.0,1.1236405843894475,False
cleareyed,15,0.0,1.0,1.1236405843894475,False
education,15,0.0,1.0,1.1236405843894475,False
slippery,15,0.9333333333333333,0.06666666666666667,1.1236405843894475,False
cardboard,15,1.0,0.0,1.1236405843894475,False
fastpaced,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
orlando,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
austin,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
downtown,15,0.6666666666666666,0.3333333333333333,1.1236405843894475,False
split,15,1.0,0.0,1.1236405843894475,False
member,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
rarity,15,0.0,1.0,1.1236405843894475,False
walsh,15,0.6,0.4,1.1236405843894475,False
afterthought,15,1.0,0.0,1.1236405843894475,False
moods,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
witness,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
surfing,15,0.6,0.4,1.1236405843894475,False
conversations,15,0.4,0.6,1.1236405843894475,False
evoking,15,0.0,1.0,1.1236405843894475,False
guilt,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
hitchcock,15,0.6,0.4,1.1236405843894475,False
enervating,15,0.6,0.4,1.1236405843894475,False
operaish,15,1.0,0.0,1.1236405843894475,False
episodic,15,1.0,0.0,1.1236405843894475,False
experimental,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
jaded,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
sting,15,0.6,0.4,1.1236405843894475,False
stroke,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
spins,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
ball,15,1.0,0.0,1.1236405843894475,False
weepy,15,0.4666666666666667,0.5333333333333333,1.1236405843894475,False
ticking,15,0.4,0.6,1.1236405843894475,False
angel,15,0.2,0.8,1.1236405843894475,False
damaged,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
ups,15,0.5333333333333333,0.4666666666666667,1.1236405843894475,False
calibrated,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
richness,15,0.26666666666666666,0.7333333333333333,1.1236405843894475,False
metropolitan,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
dust,15,0.6666666666666666,0.3333333333333333,1.1236405843894475,False
hide,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False
imaginatively,14,0.0,1.0,1.145529333042945,False
weaving,14,0.0,1.0,1.145529333042945,False
shaggy,14,0.5,0.5,1.145529333042945,False
fourth,14,0.2857142857142857,0.7142857142857143,1.145529333042945,False
disappointments,14,1.0,0.0,1.145529333042945,False
horrors,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
reaction,14,0.5,0.5,1.145529333042945,False
extremes,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
connectthedots,14,0.42857142857142855,0.5714285714285714,1.145529333042945,False
unpretentious,14,0.0,1.0,1.145529333042945,False
diplomacy,14,0.0,1.0,1.145529333042945,False
collapse,14,1.0,0.0,1.145529333042945,False
learning,14,0.07142857142857142,0.9285714285714286,1.145529333042945,False
shafer,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
rediscover,14,0.0,1.0,1.145529333042945,False
quivering,14,0.0,1.0,1.145529333042945,False
compulsively,14,0.0,1.0,1.145529333042945,False
overproduced,14,1.0,0.0,1.145529333042945,False
claim,14,0.7857142857142857,0.21428571428571427,1.145529333042945,False
gere,14,0.0,1.0,1.145529333042945,False
19thcentury,14,0.42857142857142855,0.5714285714285714,1.145529333042945,False
educates,14,0.0,1.0,1.145529333042945,False
pleasantly,14,0.07142857142857142,0.9285714285714286,1.145529333042945,False
carmen,14,0.0,1.0,1.145529333042945,False
intact,14,0.0,1.0,1.145529333042945,False
reminded,14,0.0,1.0,1.145529333042945,False
dover,14,0.0,1.0,1.145529333042945,False
kosashvili,14,0.0,1.0,1.145529333042945,False
spookiness,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
stupidity,14,1.0,0.0,1.145529333042945,False
wan,14,1.0,0.0,1.145529333042945,False
root,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
attached,14,0.07142857142857142,0.9285714285714286,1.145529333042945,False
devastatingly,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
bogdanovich,14,0.0,1.0,1.145529333042945,False
aplenty,14,0.2857142857142857,0.7142857142857143,1.145529333042945,False
substances,14,0.7857142857142857,0.21428571428571427,1.145529333042945,False
outsiders,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
titular,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
aware,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
clichériddled,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
questionable,14,1.0,0.0,1.145529333042945,False
goofball,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
popinduced,14,0.0,1.0,1.145529333042945,False
cheated,14,0.6428571428571429,0.35714285714285715,1.145529333042945,False
nuances,14,0.42857142857142855,0.5714285714285714,1.145529333042945,False
rut,14,1.0,0.0,1.145529333042945,False
speculation,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
lumbering,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
flabby,14,1.0,0.0,1.145529333042945,False
heartening,14,0.0,1.0,1.145529333042945,False
struggles,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
bogged,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
plainly,14,1.0,0.0,1.145529333042945,False
eerily,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
burr,14,0.42857142857142855,0.5714285714285714,1.145529333042945,False
uh,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
unamusing,14,1.0,0.0,1.145529333042945,False
qualify,14,1.0,0.0,1.145529333042945,False
freshfaced,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
cannes,14,0.35714285714285715,0.6428571428571429,1.145529333042945,False
messiness,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
loyal,14,0.0,1.0,1.145529333042945,False
monumental,14,0.2857142857142857,0.7142857142857143,1.145529333042945,False
frantic,14,1.0,0.0,1.145529333042945,False
pressed,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
grinder,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
staring,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
drains,14,0.8571428571428571,0.14285714285714285,1.145529333042945,False
freshly,14,0.0,1.0,1.145529333042945,False
coen,14,0.0,1.0,1.145529333042945,False
hooting,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
mill,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
aftertaste,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
forest,14,0.0,1.0,1.145529333042945,False
dual,14,0.2857142857142857,0.7142857142857143,1.145529333042945,False
insightfully,14,0.0,1.0,1.145529333042945,False
lark,14,0.35714285714285715,0.6428571428571429,1.145529333042945,False
diaries,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
overwritten,14,1.0,0.0,1.145529333042945,False
companionable,14,0.0,1.0,1.145529333042945,False
river,14,0.5,0.5,1.145529333042945,False
la,14,0.07142857142857142,0.9285714285714286,1.145529333042945,False
dinner,14,0.2857142857142857,0.7142857142857143,1.145529333042945,False
misses,14,1.0,0.0,1.145529333042945,False
odyssey,14,0.0,1.0,1.145529333042945,False
minute,14,0.0,1.0,1.145529333042945,False
cuttingedge,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
experimentation,14,0.35714285714285715,0.6428571428571429,1.145529333042945,False
prevents,14,1.0,0.0,1.145529333042945,False
testimony,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
obstacles,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
deliberate,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
bloated,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
payne,14,0.35714285714285715,0.6428571428571429,1.145529333042945,False
sensationalism,14,0.42857142857142855,0.5714285714285714,1.145529333042945,False
writers,14,0.35714285714285715,0.6428571428571429,1.145529333042945,False
dips,14,0.35714285714285715,0.6428571428571429,1.145529333042945,False
visible,14,0.9285714285714286,0.07142857142857142,1.145529333042945,False
besson,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
novels,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
offerings,14,0.07142857142857142,0.9285714285714286,1.145529333042945,False
