,n,p_contradiction,p_entailment,p_neutral,boundary,isArtifact
blazing,21,0.42857142857142855,0.23809523809523808,0.3333333333333333,0.843299598179756,False
utilizes,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
scotch,21,0.7619047619047619,0.0,0.23809523809523808,0.843299598179756,False
sunburned,21,0.3333333333333333,0.19047619047619047,0.47619047619047616,0.843299598179756,False
faint,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
goggled,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
nipple,21,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.843299598179756,False
bitter,21,0.47619047619047616,0.09523809523809523,0.42857142857142855,0.843299598179756,False
flailing,21,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.843299598179756,False
bandaid,21,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.843299598179756,False
jokey,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
spies,21,0.19047619047619047,0.09523809523809523,0.7142857142857143,0.843299598179756,False
interaction,21,0.3333333333333333,0.47619047619047616,0.19047619047619047,0.843299598179756,False
preform,21,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.843299598179756,False
melon,21,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.843299598179756,False
19,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.843299598179756,False
slave,21,0.14285714285714285,0.09523809523809523,0.7619047619047619,0.843299598179756,False
ballons,21,0.19047619047619047,0.38095238095238093,0.42857142857142855,0.843299598179756,False
popped,21,0.47619047619047616,0.09523809523809523,0.42857142857142855,0.843299598179756,False
whatever,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
snapped,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
e,21,0.2857142857142857,0.23809523809523808,0.47619047619047616,0.843299598179756,False
mint,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
bubbling,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
cosmetics,21,0.19047619047619047,0.47619047619047616,0.3333333333333333,0.843299598179756,False
shoelaces,21,0.5238095238095238,0.19047619047619047,0.2857142857142857,0.843299598179756,False
ants,21,0.5238095238095238,0.0,0.47619047619047616,0.843299598179756,False
hiked,21,0.47619047619047616,0.09523809523809523,0.42857142857142855,0.843299598179756,False
dmv,21,0.7142857142857143,0.0,0.2857142857142857,0.843299598179756,False
calendar,21,0.3333333333333333,0.19047619047619047,0.47619047619047616,0.843299598179756,False
sharply,21,0.23809523809523808,0.42857142857142855,0.3333333333333333,0.843299598179756,False
visitor,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
ending,21,0.42857142857142855,0.19047619047619047,0.38095238095238093,0.843299598179756,False
practitioner,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
wield,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
daydreaming,21,0.2857142857142857,0.09523809523809523,0.6190476190476191,0.843299598179756,False
funnel,21,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.843299598179756,False
beanies,21,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.843299598179756,False
antiques,21,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.843299598179756,False
alps,21,0.42857142857142855,0.0,0.5714285714285714,0.843299598179756,False
thong,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.843299598179756,False
bait,21,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.843299598179756,False
ft,21,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.843299598179756,False
scaled,21,0.23809523809523808,0.42857142857142855,0.3333333333333333,0.843299598179756,False
cadet,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
appliance,21,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.843299598179756,False
forks,21,0.47619047619047616,0.19047619047619047,0.3333333333333333,0.843299598179756,False
corset,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.843299598179756,False
donned,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
counts,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
stocky,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
wasp,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
lampshade,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
prancing,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.843299598179756,False
tiptoes,21,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.843299598179756,False
midsentence,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
remembering,21,0.19047619047619047,0.14285714285714285,0.6666666666666666,0.843299598179756,False
bemused,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
readings,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
tilts,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
macaroni,21,0.47619047619047616,0.14285714285714285,0.38095238095238093,0.843299598179756,False
traverses,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
roughhousing,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
smoker,21,0.19047619047619047,0.6666666666666666,0.14285714285714285,0.843299598179756,False
tinker,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
pleasure,21,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.843299598179756,False
berry,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
gripe,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
concentric,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
explain,21,0.2857142857142857,0.19047619047619047,0.5238095238095238,0.843299598179756,False
condiments,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
suitable,21,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.843299598179756,False
intrigued,21,0.23809523809523808,0.23809523809523808,0.5238095238095238,0.843299598179756,False
describe,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
mart,21,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.843299598179756,False
dunked,21,0.23809523809523808,0.3333333333333333,0.42857142857142855,0.843299598179756,False
fowl,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
reporting,21,0.19047619047619047,0.2857142857142857,0.5238095238095238,0.843299598179756,False
shear,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
lama,21,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.843299598179756,False
jeeps,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
snowfalls,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
verdant,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
proposing,21,0.14285714285714285,0.047619047619047616,0.8095238095238095,0.843299598179756,False
glassware,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
elevation,21,0.23809523809523808,0.47619047619047616,0.2857142857142857,0.843299598179756,False
tinsel,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
flanked,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
barricaded,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
landmass,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
chokes,21,0.42857142857142855,0.3333333333333333,0.23809523809523808,0.843299598179756,False
decker,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.843299598179756,False
d,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
hurriedly,21,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.843299598179756,False
patties,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
servicing,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
practiced,21,0.19047619047619047,0.19047619047619047,0.6190476190476191,0.843299598179756,False
illegally,21,0.19047619047619047,0.047619047619047616,0.7619047619047619,0.843299598179756,False
pushers,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
felled,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
steve,21,0.3333333333333333,0.23809523809523808,0.42857142857142855,0.843299598179756,False
shoving,21,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.843299598179756,False
ukraine,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
unaware,21,0.38095238095238093,0.09523809523809523,0.5238095238095238,0.843299598179756,False
paddlers,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
au,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
imagery,21,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.843299598179756,False
counters,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
garbed,21,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.843299598179756,False
blooming,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.843299598179756,False
minirace,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
highfiving,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
corona,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
condiment,21,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.843299598179756,False
midleap,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
headlight,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
spelled,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
entree,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
crochets,21,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.843299598179756,False
strung,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.843299598179756,False
brunettes,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
poling,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
u,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.843299598179756,False
crossbones,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
financial,21,0.19047619047619047,0.23809523809523808,0.5714285714285714,0.843299598179756,False
waterskiis,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
tumbles,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
viz,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
curves,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
43,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
disposes,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
adventures,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
lifter,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
bluepainted,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
snorkels,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
acrobatically,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
corsage,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
baltimore,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0.843299598179756,False
akimbo,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.843299598179756,False
towtruck,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
belays,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
shacks,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
carting,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
mache,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
pedaled,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
stanford,21,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.843299598179756,False
misspelled,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
batsman,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
patted,21,0.3333333333333333,0.38095238095238093,0.2857142857142857,0.843299598179756,False
frisked,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
teppanyaki,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
atrium,21,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.843299598179756,False
encircling,21,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.843299598179756,False
scrape,21,0.2857142857142857,0.38095238095238093,0.3333333333333333,0.843299598179756,False
aspirin,21,0.2857142857142857,0.3333333333333333,0.38095238095238093,0.843299598179756,False
parties,20,0.35,0.35,0.3,0.8558932541514939,False
thre,20,0.4,0.4,0.2,0.8558932541514939,False
toronto,20,0.35,0.25,0.4,0.8558932541514939,False
busts,20,0.3,0.3,0.4,0.8558932541514939,False
trickortreating,20,0.2,0.05,0.75,0.8558932541514939,False
administering,20,0.4,0.3,0.3,0.8558932541514939,False
plying,20,0.15,0.55,0.3,0.8558932541514939,False
account,20,0.3,0.2,0.5,0.8558932541514939,False
rotten,20,0.6,0.0,0.4,0.8558932541514939,False
nautical,20,0.3,0.4,0.3,0.8558932541514939,False
rehearses,20,0.3,0.2,0.5,0.8558932541514939,False
slots,20,0.45,0.2,0.35,0.8558932541514939,False
suspicious,20,0.1,0.1,0.8,0.8558932541514939,False
