,0,1,n,p_0,p_1,boundary,isArtifact
aplenty,4,10,14,0.2857142857142857,0.7142857142857143,1.145529333042945,False
bonus,9,8,17,0.5294117647058824,0.47058823529411764,1.085808324276815,False
worry,6,11,17,0.35294117647058826,0.6470588235294118,1.085808324276815,False
subjected,7,3,10,0.7,0.3,1.263800607322629,False
farts,26,8,34,0.7647058823529411,0.23529411764705882,0.9142290385716638,False
urine,14,3,17,0.8235294117647058,0.17647058823529413,1.085808324276815,False
feces,32,3,35,0.9142857142857143,0.08571428571428572,0.9082685977730197,True
semen,10,3,13,0.7692307692307693,0.23076923076923078,1.169897447803891,False
foul,20,3,23,0.8695652173913043,0.13043478260869565,1.003635206036385,False
substances,11,3,14,0.7857142857142857,0.21428571428571427,1.145529333042945,False
overrun,8,8,16,0.5,0.5,1.1038373993398478,False
modernday,4,7,11,0.36363636363636365,0.6363636363636364,1.2282553047251898,False
convince,16,15,31,0.5161290322580645,0.4838709677419355,0.9338095939339826,False
everyone,90,91,181,0.4972375690607735,0.5027624309392266,0.6795315216857685,False
intro,5,6,11,0.45454545454545453,0.5454545454545454,1.2282553047251898,False
documentary,88,235,323,0.2724458204334365,0.7275541795665634,0.6343936466214495,True
racism,3,6,9,0.3333333333333333,0.6666666666666666,1.3051165324531304,False
homophobia,1,6,7,0.14285714285714285,0.8571428571428571,1.4129163376989913,False
edge,24,71,95,0.25263157894736843,0.7473684210526316,0.7478096399608328,False
kills,8,0,8,1.0,0.0,1.3539550396145112,False
believability,15,3,18,0.8333333333333334,0.16666666666666666,1.0693033597430075,False
beyondlame,6,0,6,1.0,0.0,1.4860623439945513,False
satire,56,52,108,0.5185185185185185,0.48148148148148145,0.7324171233704164,False
teddy,3,2,5,0.6,0.4,1.5801771778244689,False
bears,45,9,54,0.8333333333333334,0.16666666666666666,0.8286874479981837,True
picnic,3,1,4,0.75,0.25,1.7076747986796954,False
ranks,3,29,32,0.09375,0.90625,0.9269775198072556,False
pitiful,10,0,10,1.0,0.0,1.263800607322629,False
debuts,1,2,3,0.3333333333333333,0.6666666666666666,1.8945027402224985,False
esteemed,1,6,7,0.14285714285714285,0.8571428571428571,1.4129163376989913,False
writeractor,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
seesawing,2,3,5,0.4,0.6,1.5801771778244689,False
courage,1,46,47,0.02127659574468085,0.9787234042553191,0.8523149484832706,True
top,13,54,67,0.19402985074626866,0.8059701492537313,0.7950819182356224,True
target,47,26,73,0.6438356164383562,0.3561643835616438,0.7826952877546551,False
graduated,9,1,10,0.9,0.1,1.263800607322629,False
junior,9,12,21,0.42857142857142855,0.5714285714285714,1.0270724933181201,False
intricately,0,13,13,0.0,1.0,1.169897447803891,False
wellrealized,0,8,8,0.0,1.0,1.3539550396145112,False
embracing,0,13,13,0.0,1.0,1.169897447803891,False
celluloid,23,8,31,0.7419354838709677,0.25806451612903225,0.9338095939339826,False
litmus,4,1,5,0.8,0.2,1.5801771778244689,False
test,23,1,24,0.9583333333333334,0.041666666666666664,0.9930311719972756,False
intellectual,7,25,32,0.21875,0.78125,0.9269775198072556,False
pedigree,5,12,17,0.29411764705882354,0.7058823529411765,1.085808324276815,False
admire,13,24,37,0.35135135135135137,0.6486486486486487,0.8970810277942863,False
meditation,5,70,75,0.06666666666666667,0.9333333333333333,0.7789005480444997,True
madness,1,14,15,0.06666666666666667,0.9333333333333333,1.1236405843894475,False
frailty,2,26,28,0.07142857142857142,0.9285714285714286,0.9564581688494956,False
listless,62,0,62,1.0,0.0,0.8067497056145017,True
growing,20,36,56,0.35714285714285715,0.6428571428571429,0.8227646665214725,False
believes,0,3,3,0.0,1.0,1.8945027402224985,False
must,58,78,136,0.4264705882352941,0.5735294117647058,0.7071145192858319,False
addams,0,3,3,0.0,1.0,1.8945027402224985,False
freddy,18,0,18,1.0,0.0,1.0693033597430075,False
molested,13,0,13,1.0,0.0,1.169897447803891,False
moody,5,20,25,0.2,0.8,0.9830699194718782,False
hustler,5,4,9,0.5555555555555556,0.4444444444444444,1.3051165324531304,False
uselessly,5,0,5,1.0,0.0,1.5801771778244689,False
moneygrubbing,6,0,6,1.0,0.0,1.4860623439945513,False
thirdrate,8,0,8,1.0,0.0,1.3539550396145112,False
filled,21,36,57,0.3684210526315789,0.631578947368421,0.8199208695326539,False
humorous,4,54,58,0.06896551724137931,0.9310344827586207,0.8171509397384287,True
observations,14,41,55,0.2545454545454545,0.7454545454545455,0.8256856732680697,False
general,19,38,57,0.3333333333333333,0.6666666666666666,0.8199208695326539,False
absurdity,29,16,45,0.6444444444444445,0.35555555555555557,0.860059059274823,False
outsiders,3,11,14,0.21428571428571427,0.7857142857142857,1.145529333042945,False
deftly,6,39,45,0.13333333333333333,0.8666666666666667,0.860059059274823,True
condescending,15,5,20,0.75,0.25,1.0400885889122344,False
stereotypes,40,15,55,0.7272727272727273,0.2727272727272727,0.8256856732680697,False
plague,3,5,8,0.375,0.625,1.3539550396145112,False
dealing,16,15,31,0.5161290322580645,0.4838709677419355,0.9338095939339826,False
mentally,5,8,13,0.38461538461538464,0.6153846153846154,1.169897447803891,False
ill,8,5,13,0.6153846153846154,0.38461538461538464,1.169897447803891,False
mostly,43,54,97,0.44329896907216493,0.5567010309278351,0.7452415951135889,False
bore,61,1,62,0.9838709677419355,0.016129032258064516,0.8067497056145017,True
mix,15,60,75,0.2,0.8,0.7789005480444997,True
flatout,1,18,19,0.05263157894736842,0.9473684210526315,1.0541192004321704,False
suspect,10,6,16,0.625,0.375,1.1038373993398478,False
morvern,8,12,20,0.4,0.6,1.0400885889122344,False
callar,8,11,19,0.42105263157894735,0.5789473684210527,1.0541192004321704,False
universal,4,69,73,0.0547945205479452,0.9452054794520548,0.7826952877546551,True
involving,31,26,57,0.543859649122807,0.45614035087719296,0.8199208695326539,False
efforts,17,16,33,0.5151515151515151,0.48484848484848486,0.9204583962218613,False
kline,6,26,32,0.1875,0.8125,0.9269775198072556,False
naught,2,0,2,1.0,0.0,2.2079100792290225,False
scruffy,13,2,15,0.8666666666666667,0.13333333333333333,1.1236405843894475,False
sands,8,0,8,1.0,0.0,1.3539550396145112,False
titular,8,6,14,0.5714285714285714,0.42857142857142855,1.145529333042945,False
liberal,1,8,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
doses,14,12,26,0.5384615384615384,0.46153846153846156,0.9736890280416928,False
exterior,6,16,22,0.2727272727272727,0.7272727272727273,1.0149542644062572,False
stablefull,0,7,7,0.0,1.0,1.4129163376989913,False
badly,64,0,64,1.0,0.0,0.8019186996699239,True
edited,32,15,47,0.6808510638297872,0.3191489361702128,0.8523149484832706,False
awkwardly,23,0,23,1.0,0.0,1.003635206036385,False
wholly,31,19,50,0.62,0.38,0.8415820158458045,False
unnecessary,71,0,71,1.0,0.0,0.7866492600272034,True
precredit,15,0,15,1.0,0.0,1.1236405843894475,False
sequence,24,34,58,0.41379310344827586,0.5862068965517241,0.8171509397384287,False
designed,49,8,57,0.8596491228070176,0.14035087719298245,0.8199208695326539,True
smoothly,0,10,10,0.0,1.0,1.263800607322629,False
creepy,57,57,114,0.5,0.5,0.7262182162896362,False
deadon,2,13,15,0.13333333333333333,0.8666666666666667,1.1236405843894475,False
check,24,22,46,0.5217391304347826,0.4782608695652174,0.8561238694326118,False
ticket,29,10,39,0.7435897435897436,0.2564102564102564,0.8867654718190199,False
simone,20,3,23,0.8695652173913043,0.13043478260869565,1.003635206036385,False
consider,21,12,33,0.6363636363636364,0.36363636363636365,0.9204583962218613,False
dvd,33,11,44,0.75,0.25,0.8641276523625949,False
rental,19,3,22,0.8636363636363636,0.13636363636363635,1.0149542644062572,False
instead,136,34,170,0.8,0.2,0.6852488577001246,True
placed,0,5,5,0.0,1.0,1.5801771778244689,False
pantheon,9,17,26,0.34615384615384615,0.6538461538461539,0.9736890280416928,False
swashbucklers,0,9,9,0.0,1.0,1.3051165324531304,False
satisfyingly,0,21,21,0.0,1.0,1.0270724933181201,False
smart,46,225,271,0.16974169741697417,0.8302583025830258,0.646722039051433,True
complicated,15,48,63,0.23809523809523808,0.7619047619047619,0.8043054458996637,False
unguarded,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
folks,24,14,38,0.631578947368421,0.3684210526315789,0.8918214442112555,False
live,55,63,118,0.4661016949152542,0.5338983050847458,0.722350953267999,False
homes,1,8,9,0.1111111111111111,0.8888888888888888,1.3051165324531304,False
t,9,7,16,0.5625,0.4375,1.1038373993398478,False
deals,6,14,20,0.3,0.7,1.0400885889122344,False
hotbutton,9,7,16,0.5625,0.4375,1.1038373993398478,False
comedic,17,45,62,0.27419354838709675,0.7258064516129032,0.8067497056145017,False
context,17,14,31,0.5483870967741935,0.45161290322580644,0.9338095939339826,False
barbershop,8,30,38,0.21052631578947367,0.7894736842105263,0.8918214442112555,False
rip,5,3,8,0.625,0.375,1.3539550396145112,False
aware,2,12,14,0.14285714285714285,0.8571428571428571,1.145529333042945,False
accentuating,0,3,3,0.0,1.0,1.8945027402224985,False
quarter,24,0,24,1.0,0.0,0.9930311719972756,True
pull,28,26,54,0.5185185185185185,0.48148148148148145,0.8286874479981837,False
cohesive,9,28,37,0.24324324324324326,0.7567567567567568,0.8970810277942863,False
12,18,7,25,0.72,0.28,0.9830699194718782,False
hour,95,42,137,0.6934306569343066,0.30656934306569344,0.7063572424567091,False
ensemble,17,73,90,0.18888888888888888,0.8111111111111111,0.7546002024408764,True
endear,2,7,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
truly,93,112,205,0.45365853658536587,0.5463414634146342,0.6686953333670651,False
painful,81,30,111,0.7297297297297297,0.2702702702702703,0.7292548382871245,True
american,94,178,272,0.34558823529411764,0.6544117647058824,0.6464520810692038,True
reeks,7,1,8,0.875,0.125,1.3539550396145112,False
clotted,5,0,5,1.0,0.0,1.5801771778244689,False
symbolism,8,3,11,0.7272727272727273,0.2727272727272727,1.2282553047251898,False
psychology,26,10,36,0.7222222222222222,0.2777777777777778,0.9025582662265652,False
endless,40,16,56,0.7142857142857143,0.2857142857142857,0.8227646665214725,False
scenic,10,10,20,0.5,0.5,1.0400885889122344,False
105,9,0,9,1.0,0.0,1.3051165324531304,False
cat,5,13,18,0.2777777777777778,0.7222222222222222,1.0693033597430075,False
meow,2,7,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
wonderland,0,4,4,0.0,1.0,1.7076747986796954,False
stalker,0,4,4,0.0,1.0,1.7076747986796954,False
renowned,0,9,9,0.0,1.0,1.3051165324531304,False
allows,20,64,84,0.23809523809523808,0.7619047619047619,0.7635362466590601,False
americans,23,21,44,0.5227272727272727,0.4772727272727273,0.8641276523625949,False
revel,0,17,17,0.0,1.0,1.085808324276815,False
splendor,7,29,36,0.19444444444444445,0.8055555555555556,0.9025582662265652,False
winners,3,18,21,0.14285714285714285,0.8571428571428571,1.0270724933181201,False
underrated,0,10,10,0.0,1.0,1.263800607322629,False
professionals,2,19,21,0.09523809523809523,0.9047619047619048,1.0270724933181201,False
rarely,29,50,79,0.3670886075949367,0.6329113924050633,0.7717480608495594,False
receive,1,11,12,0.08333333333333333,0.9166666666666666,1.1972513701112493,False
ourselves,7,16,23,0.30434782608695654,0.6956521739130435,1.003635206036385,False
surprised,0,21,21,0.0,1.0,1.0270724933181201,False
alltime,7,10,17,0.4117647058823529,0.5882352941176471,1.085808324276815,False
enjoyed,0,52,52,0.0,1.0,0.8349487239019455,True
reacting,0,17,17,0.0,1.0,1.085808324276815,False
locations,7,28,35,0.2,0.8,0.9082685977730197,False
colorful,7,93,100,0.07,0.93,0.7415349597359391,True
vibrant,0,55,55,0.0,1.0,0.8256856732680697,True
introduction,2,15,17,0.11764705882352941,0.8823529411764706,1.085808324276815,False
parade,13,9,22,0.5909090909090909,0.4090909090909091,1.0149542644062572,False
fascinates,0,11,11,0.0,1.0,1.2282553047251898,False
famuyiwa,0,5,5,0.0,1.0,1.5801771778244689,False
forcing,8,4,12,0.6666666666666666,0.3333333333333333,1.1972513701112493,False
contrivance,13,4,17,0.7647058823529411,0.23529411764705882,1.085808324276815,False
clichériddled,10,4,14,0.7142857142857143,0.2857142857142857,1.145529333042945,False
offer,55,32,87,0.632183908045977,0.367816091954023,0.7589526579344423,False
sneaks,0,26,26,0.0,1.0,0.9736890280416928,True
photographic,0,4,4,0.0,1.0,1.7076747986796954,False
marvel,1,16,17,0.058823529411764705,0.9411764705882353,1.085808324276815,False
shockingly,15,9,24,0.625,0.375,0.9930311719972756,False
pulls,4,40,44,0.09090909090909091,0.9090909090909091,0.8641276523625949,True
deft,0,48,48,0.0,1.0,0.8486256850556246,True
ally,0,8,8,0.0,1.0,1.3539550396145112,False
mcbealstyle,0,7,7,0.0,1.0,1.4129163376989913,False
fantasy,42,77,119,0.35294117647058826,0.6470588235294118,0.7214147345697048,False
sequences,53,74,127,0.41732283464566927,0.5826771653543307,0.7143276187732445,False
result,21,14,35,0.6,0.4,0.9082685977730197,False
wellintentioned,8,9,17,0.47058823529411764,0.5294117647058824,1.085808324276815,False
ironically,6,6,12,0.5,0.5,1.1972513701112493,False
sort,76,57,133,0.5714285714285714,0.42857142857142855,0.7094373715756397,False
disposable,27,0,27,1.0,0.0,0.9648342467408328,True
kitchensink,6,0,6,1.0,0.0,1.4860623439945513,False
illustrates,6,11,17,0.35294117647058826,0.6470588235294118,1.085808324276815,False
sum,43,10,53,0.8113207547169812,0.18867924528301888,0.8317737828265249,False
parts,18,5,23,0.782608695652174,0.21739130434782608,1.003635206036385,False
today,41,43,84,0.4880952380952381,0.5119047619047619,0.7635362466590601,False
collegiate,0,4,4,0.0,1.0,1.7076747986796954,False
grossout,49,8,57,0.8596491228070176,0.14035087719298245,0.8199208695326539,True
restoring,0,5,5,0.0,1.0,1.5801771778244689,False
luster,3,8,11,0.2727272727272727,0.7272727272727273,1.2282553047251898,False
national,9,27,36,0.25,0.75,0.9025582662265652,False
lampoon,4,8,12,0.3333333333333333,0.6666666666666666,1.1972513701112493,False
reduced,11,9,20,0.55,0.45,1.0400885889122344,False
directtovideo,31,8,39,0.7948717948717948,0.20512820512820512,0.8867654718190199,False
irrelevancy,6,5,11,0.5454545454545454,0.45454545454545453,1.2282553047251898,False
wow,8,33,41,0.1951219512195122,0.8048780487804879,0.877214232895746,False
factor,13,21,34,0.38235294117647056,0.6176470588235294,0.9142290385716638,False
hashiguchi,0,6,6,0.0,1.0,1.4860623439945513,False
released,16,15,31,0.5161290322580645,0.4838709677419355,0.9338095939339826,False
major,59,32,91,0.6483516483516484,0.3516483516483517,0.753197435829424,False
emerging,0,9,9,0.0,1.0,1.3051165324531304,False
brazillike,3,2,5,0.6,0.4,1.5801771778244689,False
hyperreal,3,2,5,0.6,0.4,1.5801771778244689,False
payoff,22,5,27,0.8148148148148148,0.18518518518518517,0.9648342467408328,False
scathing,1,9,10,0.1,0.9,1.263800607322629,False
entity,2,9,11,0.18181818181818182,0.8181818181818182,1.2282553047251898,False
strangling,1,5,6,0.16666666666666666,0.8333333333333334,1.4860623439945513,False
audiences,63,99,162,0.3888888888888889,0.6111111111111112,0.6897677865810025,False
tax,7,4,11,0.6363636363636364,0.36363636363636365,1.2282553047251898,False
einstein,4,0,4,1.0,0.0,1.7076747986796954,False
brain,48,25,73,0.6575342465753424,0.3424657534246575,0.7826952877546551,False
sign,50,6,56,0.8928571428571429,0.10714285714285714,0.8227646665214725,True
buy,25,13,38,0.6578947368421053,0.34210526315789475,0.8918214442112555,False
moonlight,2,7,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
mile,17,7,24,0.7083333333333334,0.2916666666666667,0.9930311719972756,False
strike,27,13,40,0.675,0.325,0.8819003036613146,False
nerve,5,25,30,0.16666666666666666,0.8333333333333334,0.9409804862449196,False
dependable,4,3,7,0.5714285714285714,0.42857142857142855,1.4129163376989913,False
botched,7,0,7,1.0,0.0,1.4129163376989913,False
execution,50,41,91,0.5494505494505495,0.45054945054945056,0.753197435829424,False
bit,111,133,244,0.45491803278688525,0.5450819672131147,0.6546269131965365,False
anachronistic,10,3,13,0.7692307692307693,0.23076923076923078,1.169897447803891,False
revelatory,8,39,47,0.1702127659574468,0.8297872340425532,0.8523149484832706,False
pianist,5,23,28,0.17857142857142858,0.8214285714285714,0.9564581688494956,False
surgeon,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
mends,6,3,9,0.6666666666666666,0.3333333333333333,1.3051165324531304,False
broken,29,10,39,0.7435897435897436,0.2564102564102564,0.8867654718190199,False
meticulously,7,2,9,0.7777777777777778,0.2222222222222222,1.3051165324531304,False
detached,19,0,19,1.0,0.0,1.0541192004321704,False
represented,2,11,13,0.15384615384615385,0.8461538461538461,1.169897447803891,False
nifty,9,13,22,0.4090909090909091,0.5909090909090909,1.0149542644062572,False
premise,120,73,193,0.6217616580310881,0.37823834196891193,0.6738606683743806,False
vein,8,11,19,0.42105263157894735,0.5789473684210527,1.0541192004321704,False
wonderfully,0,74,74,0.0,1.0,0.7807786874338638,True
lush,6,38,44,0.13636363636363635,0.8636363636363636,0.8641276523625949,False
existentialism,2,7,9,0.2222222222222222,0.7777777777777778,1.3051165324531304,False
ship,17,0,17,1.0,0.0,1.085808324276815,False
leaky,22,0,22,1.0,0.0,1.0149542644062572,False
chase,27,25,52,0.5192307692307693,0.4807692307692308,0.8349487239019455,False
10000,3,4,7,0.42857142857142855,0.5714285714285714,1.4129163376989913,False
scary,68,29,97,0.7010309278350515,0.29896907216494845,0.7452415951135889,False
martha,9,24,33,0.2727272727272727,0.7272727272727273,0.9204583962218613,False
stewart,9,1,10,0.9,0.1,1.263800607322629,False
decorating,8,0,8,1.0,0.0,1.3539550396145112,False
program,15,4,19,0.7894736842105263,0.21052631578947367,1.0541192004321704,False
amok,8,0,8,1.0,0.0,1.3539550396145112,False
rapid,0,9,9,0.0,1.0,1.3051165324531304,False
virtually,55,1,56,0.9821428571428571,0.017857142857142856,0.8227646665214725,True
unwatchable,16,0,16,1.0,0.0,1.1038373993398478,False
undeniably,6,56,62,0.0967741935483871,0.9032258064516129,0.8067497056145017,True
exceedingly,13,23,36,0.3611111111111111,0.6388888888888888,0.9025582662265652,False
clever,62,194,256,0.2421875,0.7578125,0.650959349834962,True
mcculloch,9,0,9,1.0,0.0,1.3051165324531304,False
production,46,52,98,0.46938775510204084,0.5306122448979592,0.7439871541755746,False
